1, 38, 11
1, 13, 2
2, 43, 10
2, 44, 3
2, 6, 17
3, 10, 12
3, 49, 4
3, 4, 5
4, 9, 18
4, 28, 2
4, 16, 16
4, 36, 15
5, 39, 5
5, 38, 13
5, 44, 6
6, 36, 16
6, 16, 6
7, 38, 10
7, 11, 15
8, 31, 16
8, 26, 11
9, 42, 10
10, 31, 15
10, 26, 7
12, 31, 5
13, 39, 8
14, 27, 13
15, 41, 15
15, 25, 5
16, 33, 4
16, 25, 17
16, 24, 5
17, 28, 9
17, 32, 15
18, 39, 16
18, 45, 16
18, 38, 10
19, 21, 6
19, 42, 20
19, 30, 8
20, 23, 4
22, 43, 5
23, 47, 7
26, 31, 18
26, 48, 11
27, 43, 3
28, 49, 3
29, 44, 8
29, 31, 6
31, 41, 11
31, 32, 3
34, 39, 8
35, 44, 19
35, 47, 6
37, 41, 20
37, 40, 11
38, 46, 13
39, 43, 9
41, 45, 18
42, 48, 19
42, 50, 19
43, 44, 9
44, 48, 1
44, 46, 6
46, 49, 3
