1, 58, 15
1, 17, 2
2, 11, 20
2, 71, 14
2, 95, 18
2, 28, 12
3, 37, 1
3, 13, 3
3, 27, 8
3, 18, 3
3, 31, 1
3, 35, 10
3, 61, 19
4, 64, 20
5, 90, 3
5, 60, 1
5, 7, 3
6, 19, 2
6, 9, 7
7, 56, 5
7, 78, 11
8, 14, 8
8, 33, 2
8, 45, 20
9, 48, 16
9, 38, 8
10, 86, 6
10, 30, 16
10, 20, 20
11, 47, 1
12, 28, 18
12, 24, 1
13, 84, 17
13, 20, 12
13, 43, 19
14, 66, 2
14, 48, 10
14, 49, 14
15, 90, 7
16, 38, 15
16, 17, 13
17, 30, 18
17, 36, 11
17, 95, 20
17, 91, 18
17, 100, 10
17, 49, 17
18, 20, 11
18, 21, 20
19, 73, 1
20, 74, 1
20, 61, 12
20, 25, 1
20, 55, 12
20, 70, 6
20, 33, 6
21, 22, 8
21, 54, 13
21, 66, 8
21, 58, 19
22, 30, 7
23, 31, 9
23, 59, 4
23, 29, 18
23, 93, 10
23, 55, 10
24, 50, 3
24, 76, 8
25, 83, 12
25, 89, 13
25, 42, 10
25, 55, 19
25, 39, 4
26, 93, 14
26, 60, 6
26, 36, 1
26, 40, 17
27, 86, 17
28, 71, 6
28, 34, 2
28, 80, 6
28, 43, 8
28, 97, 15
30, 52, 10
30, 79, 14
31, 61, 18
32, 59, 12
33, 40, 6
33, 73, 15
34, 92, 3
34, 36, 5
35, 87, 5
35, 64, 13
35, 60, 1
37, 94, 9
38, 64, 6
38, 93, 14
39, 64, 17
39, 86, 15
39, 94, 8
39, 75, 16
39, 71, 14
40, 48, 10
41, 59, 19
41, 44, 12
41, 98, 5
41, 71, 8
42, 67, 13
42, 74, 18
43, 98, 5
43, 50, 1
43, 94, 1
44, 66, 4
44, 91, 11
44, 99, 13
45, 78, 20
45, 100, 5
46, 66, 17
46, 78, 19
46, 67, 13
47, 50, 17
48, 77, 7
48, 50, 9
49, 96, 18
50, 95, 17
51, 97, 15
52, 65, 7
52, 58, 2
53, 66, 2
53, 94, 4
53, 69, 3
53, 70, 6
53, 65, 12
54, 56, 12
54, 94, 3
55, 57, 8
55, 75, 11
56, 89, 14
57, 84, 1
57, 72, 6
57, 83, 18
58, 96, 12
59, 81, 7
59, 96, 10
60, 83, 14
61, 94, 15
61, 75, 20
61, 83, 6
61, 67, 7
62, 95, 8
62, 70, 11
63, 99, 12
64, 76, 5
65, 67, 4
66, 73, 18
67, 91, 2
68, 88, 19
68, 78, 13
70, 87, 1
70, 99, 19
70, 77, 3
72, 96, 17
72, 95, 1
75, 82, 6
77, 81, 11
79, 80, 18
81, 85, 14
83, 94, 3
84, 96, 9
85, 89, 2
