1, 21, 18
1, 57, 1
2, 31, 5
2, 16, 14
2, 97, 9
2, 74, 3
2, 66, 6
3, 17, 18
4, 89, 10
5, 25, 9
5, 91, 3
5, 65, 11
5, 55, 13
5, 73, 16
5, 94, 4
6, 63, 18
7, 34, 17
7, 48, 14
7, 16, 8
8, 22, 15
8, 55, 14
8, 30, 7
8, 17, 9
8, 51, 1
9, 10, 16
10, 59, 18
10, 17, 9
10, 70, 15
11, 40, 9
11, 21, 12
11, 19, 6
12, 87, 19
12, 38, 6
12, 83, 15
12, 65, 10
12, 84, 19
13, 34, 19
13, 18, 13
13, 65, 14
14, 72, 20
14, 36, 5
15, 50, 19
16, 52, 8
17, 91, 19
17, 50, 1
18, 75, 10
18, 74, 3
18, 44, 5
18, 69, 7
18, 71, 8
19, 80, 10
19, 28, 14
19, 55, 7
20, 81, 16
20, 61, 4
20, 70, 5
21, 40, 11
21, 26, 5
21, 50, 12
21, 86, 17
21, 42, 12
23, 76, 8
23, 42, 8
23, 36, 4
24, 27, 5
24, 85, 19
25, 57, 12
26, 58, 1
26, 90, 20
26, 53, 4
28, 81, 17
28, 42, 6
28, 53, 4
29, 95, 11
30, 90, 11
31, 38, 15
32, 60, 7
32, 40, 3
32, 81, 6
33, 96, 11
33, 59, 3
33, 80, 11
34, 46, 15
35, 46, 19
36, 98, 3
36, 70, 20
36, 37, 14
36, 67, 15
36, 72, 1
37, 52, 11
37, 41, 6
37, 67, 20
37, 99, 18
38, 61, 9
38, 80, 7
39, 48, 8
39, 97, 6
40, 76, 2
40, 89, 3
40, 75, 5
40, 68, 4
40, 62, 9
41, 62, 1
42, 89, 17
42, 74, 13
42, 54, 14
43, 52, 14
43, 48, 5
43, 63, 16
43, 51, 13
44, 69, 13
44, 67, 11
44, 95, 12
45, 91, 18
45, 57, 16
46, 63, 13
46, 84, 11
47, 86, 1
47, 62, 3
47, 89, 4
47, 94, 13
47, 71, 17
48, 64, 18
48, 52, 3
48, 66, 2
49, 53, 20
49, 88, 14
50, 60, 18
50, 82, 7
52, 68, 2
52, 59, 16
53, 89, 20
54, 75, 15
55, 76, 6
55, 78, 4
56, 90, 1
56, 82, 4
57, 100, 20
57, 66, 17
57, 63, 6
57, 73, 4
57, 69, 11
59, 90, 18
60, 92, 3
61, 92, 16
64, 80, 17
65, 77, 7
65, 79, 15
66, 88, 2
67, 96, 8
68, 74, 9
68, 86, 17
69, 84, 19
69, 88, 8
69, 70, 4
69, 91, 2
70, 87, 15
71, 75, 6
74, 99, 10
76, 96, 9
76, 98, 2
77, 90, 9
77, 93, 15
79, 94, 16
81, 91, 12
84, 87, 2
86, 96, 19
88, 89, 6
90, 98, 18
95, 99, 11
