1, 39, 9
1, 28, 15
1, 88, 18
1, 56, 3
1, 27, 1
2, 10, 1
2, 94, 10
2, 49, 7
2, 76, 9
2, 32, 2
2, 9, 20
3, 81, 19
3, 31, 10
3, 4, 1
3, 74, 16
4, 83, 11
5, 11, 16
5, 93, 5
6, 91, 5
6, 86, 2
7, 78, 18
7, 89, 17
7, 40, 11
8, 28, 17
8, 87, 15
8, 57, 18
8, 12, 20
9, 67, 4
9, 59, 15
9, 78, 9
9, 28, 17
10, 97, 8
10, 38, 10
10, 28, 17
10, 69, 10
11, 77, 19
11, 22, 3
13, 21, 6
13, 99, 5
14, 76, 7
14, 15, 17
14, 97, 13
14, 46, 10
15, 16, 10
15, 35, 7
15, 83, 4
15, 86, 11
16, 52, 17
17, 50, 15
17, 29, 10
17, 87, 7
18, 48, 17
18, 39, 7
18, 22, 6
19, 64, 15
19, 79, 20
20, 75, 1
20, 35, 20
20, 33, 19
20, 91, 7
21, 36, 8
21, 54, 1
22, 34, 8
22, 51, 16
23, 39, 12
23, 84, 8
23, 71, 7
24, 95, 1
24, 81, 19
24, 58, 10
24, 57, 18
24, 94, 14
25, 58, 8
25, 44, 13
26, 53, 9
26, 30, 14
26, 58, 12
27, 92, 17
27, 94, 14
27, 88, 2
28, 39, 20
28, 82, 5
28, 53, 16
28, 31, 19
28, 73, 19
28, 57, 1
29, 89, 11
29, 41, 15
29, 60, 5
29, 68, 7
29, 57, 11
30, 36, 18
30, 38, 19
30, 80, 5
31, 36, 1
32, 59, 6
32, 64, 3
32, 95, 3
32, 97, 16
33, 88, 9
33, 54, 8
34, 78, 13
34, 84, 12
36, 98, 20
36, 79, 14
37, 88, 14
38, 39, 11
38, 73, 1
39, 88, 13
39, 79, 2
40, 61, 20
41, 98, 17
41, 73, 1
42, 59, 8
43, 91, 13
43, 99, 9
43, 46, 3
43, 71, 17
45, 60, 8
45, 84, 1
46, 98, 19
46, 62, 17
46, 82, 5
46, 55, 10
47, 49, 13
47, 64, 10
48, 100, 4
49, 70, 5
50, 70, 17
50, 71, 1
51, 71, 7
52, 85, 2
52, 92, 4
52, 62, 19
52, 66, 5
53, 57, 19
54, 100, 14
55, 60, 19
57, 77, 8
58, 80, 10
59, 86, 7
59, 76, 6
62, 65, 15
63, 99, 12
65, 89, 17
65, 90, 20
66, 95, 15
67, 93, 10
68, 77, 1
69, 96, 19
70, 93, 4
70, 71, 2
71, 93, 4
71, 73, 17
72, 89, 9
73, 76, 5
73, 99, 10
74, 90, 2
77, 93, 20
78, 95, 5
78, 80, 5
79, 85, 9
81, 98, 1
81, 96, 5
82, 92, 7
82, 91, 3
83, 91, 18
83, 87, 9
88, 90, 20
90, 95, 10
