1, 22, 5
1, 5, 16
1, 9, 3
2, 43, 1
2, 25, 6
2, 8, 11
3, 48, 12
3, 9, 8
3, 24, 6
4, 28, 6
4, 25, 15
4, 26, 17
5, 45, 5
5, 46, 8
5, 36, 13
6, 23, 18
6, 21, 5
6, 39, 8
7, 43, 6
7, 27, 16
7, 42, 7
8, 20, 9
8, 41, 14
9, 19, 13
9, 12, 5
10, 26, 20
10, 33, 11
11, 14, 11
12, 22, 11
12, 20, 18
12, 42, 9
12, 35, 8
12, 36, 1
13, 36, 15
13, 22, 5
13, 14, 9
14, 35, 13
15, 45, 12
15, 37, 19
15, 33, 3
15, 43, 2
16, 30, 13
16, 42, 13
16, 38, 17
17, 22, 1
18, 32, 18
18, 31, 12
19, 27, 10
20, 24, 7
20, 22, 12
22, 40, 4
22, 31, 18
23, 37, 19
26, 34, 20
26, 38, 15
27, 45, 6
29, 47, 3
31, 45, 11
35, 45, 5
36, 41, 14
37, 45, 6
39, 49, 5
39, 44, 10
40, 45, 3
46, 50, 19
