1, 57, 2
1, 28, 10
2, 89, 18
2, 94, 8
2, 39, 1
2, 63, 6
2, 78, 13
3, 21, 8
3, 98, 7
4, 50, 8
4, 25, 14
4, 74, 13
5, 15, 18
6, 53, 4
6, 51, 17
6, 46, 18
6, 14, 4
7, 16, 20
7, 93, 14
7, 19, 1
7, 18, 16
7, 43, 16
7, 82, 10
7, 9, 6
8, 61, 6
8, 10, 5
8, 59, 3
9, 99, 9
9, 51, 17
9, 79, 13
9, 28, 18
10, 28, 2
10, 27, 20
10, 46, 10
11, 58, 14
11, 19, 17
11, 67, 19
12, 60, 6
13, 64, 12
13, 82, 17
13, 16, 18
13, 20, 17
14, 36, 19
14, 19, 17
15, 43, 10
15, 33, 12
15, 69, 3
15, 60, 10
15, 63, 5
16, 82, 4
16, 18, 8
16, 49, 1
16, 23, 13
17, 46, 4
18, 36, 6
18, 70, 11
19, 73, 6
19, 52, 9
20, 90, 7
20, 75, 8
20, 96, 8
21, 25, 4
21, 30, 15
22, 55, 4
22, 98, 20
23, 93, 7
23, 57, 13
24, 91, 17
24, 35, 17
24, 75, 4
24, 66, 19
25, 99, 9
25, 53, 14
26, 71, 8
26, 75, 15
26, 60, 9
27, 47, 15
27, 75, 18
28, 39, 3
28, 51, 18
28, 100, 1
29, 96, 5
29, 73, 2
29, 84, 2
29, 89, 7
29, 78, 6
30, 35, 9
30, 61, 3
31, 75, 18
31, 89, 1
32, 39, 18
32, 55, 12
32, 65, 18
33, 81, 11
33, 51, 7
33, 37, 7
34, 75, 11
35, 51, 1
35, 42, 16
38, 68, 5
38, 74, 12
38, 83, 14
38, 76, 12
40, 51, 19
40, 75, 1
41, 84, 7
43, 79, 4
43, 44, 12
43, 68, 5
44, 69, 3
44, 65, 5
44, 89, 18
44, 79, 1
45, 70, 11
45, 50, 3
47, 81, 19
47, 54, 15
47, 96, 2
47, 67, 18
48, 65, 11
48, 86, 18
48, 80, 20
48, 59, 1
49, 61, 3
50, 66, 9
50, 86, 12
51, 95, 10
51, 61, 18
51, 91, 4
53, 76, 12
54, 84, 15
55, 73, 12
55, 56, 15
56, 84, 19
56, 83, 5
58, 68, 5
58, 79, 2
59, 67, 17
59, 82, 11
60, 63, 14
60, 74, 2
61, 71, 5
62, 67, 17
62, 97, 10
63, 81, 17
64, 67, 1
65, 79, 8
66, 88, 12
67, 99, 7
68, 96, 8
69, 90, 5
69, 94, 14
70, 90, 8
71, 78, 8
72, 76, 6
75, 85, 5
76, 98, 10
76, 100, 8
77, 86, 9
79, 100, 8
79, 94, 4
80, 87, 14
82, 94, 12
83, 93, 16
83, 88, 2
83, 99, 15
84, 93, 1
85, 92, 12
92, 98, 4
95, 96, 7
