1, 22, 5
1, 29, 19
1, 28, 7
2, 35, 8
2, 3, 1
2, 17, 12
2, 43, 4
3, 49, 7
4, 23, 7
5, 11, 8
5, 7, 5
5, 47, 14
6, 21, 14
6, 8, 20
6, 18, 8
6, 10, 14
7, 50, 18
7, 21, 13
8, 31, 12
8, 35, 13
8, 45, 14
9, 45, 15
9, 29, 4
9, 16, 18
10, 30, 19
11, 17, 12
12, 20, 4
13, 32, 3
14, 16, 13
14, 49, 7
15, 43, 9
15, 28, 5
16, 19, 17
16, 31, 15
17, 43, 8
17, 21, 15
17, 32, 20
18, 47, 19
18, 40, 17
19, 44, 2
21, 48, 9
21, 36, 2
22, 42, 17
22, 48, 7
22, 37, 19
24, 34, 17
25, 36, 11
25, 30, 13
25, 27, 1
25, 32, 1
26, 43, 9
29, 47, 8
30, 43, 10
33, 34, 18
33, 49, 5
34, 43, 4
36, 38, 15
37, 40, 11
37, 47, 5
38, 39, 16
41, 48, 10
44, 49, 5
44, 45, 18
46, 48, 1
48, 50, 1
