1, 26, 5
1, 16, 4
1, 98, 1
1, 46, 1
1, 60, 7
1, 13, 18
2, 63, 11
3, 25, 8
3, 4, 16
3, 24, 20
3, 45, 18
3, 88, 13
4, 26, 4
4, 40, 15
4, 21, 3
4, 32, 11
5, 28, 16
5, 74, 12
5, 90, 17
6, 10, 5
7, 46, 8
7, 39, 15
7, 84, 6
7, 69, 8
8, 79, 5
8, 95, 7
8, 18, 14
9, 100, 15
9, 24, 2
9, 64, 18
9, 76, 9
10, 41, 9
10, 81, 8
10, 59, 5
11, 51, 9
11, 69, 12
11, 75, 12
11, 61, 13
12, 13, 6
12, 16, 19
13, 31, 17
13, 82, 6
13, 83, 14
13, 18, 14
14, 76, 7
14, 19, 3
14, 39, 17
14, 67, 7
15, 29, 1
15, 88, 3
15, 91, 2
15, 71, 13
17, 62, 15
18, 42, 13
18, 53, 12
18, 71, 15
19, 84, 3
19, 68, 3
20, 32, 9
20, 63, 6
20, 73, 9
20, 34, 12
20, 74, 7
21, 43, 11
21, 47, 4
21, 52, 7
21, 67, 15
22, 97, 1
22, 70, 20
22, 34, 2
22, 86, 9
22, 78, 15
22, 56, 18
22, 45, 14
23, 33, 20
23, 59, 4
23, 70, 2
24, 33, 19
24, 43, 20
25, 80, 4
25, 32, 1
26, 69, 9
26, 77, 2
26, 88, 14
26, 32, 7
27, 69, 10
28, 89, 12
30, 70, 11
30, 58, 5
30, 76, 6
30, 88, 20
30, 47, 5
30, 56, 15
30, 48, 19
31, 65, 7
31, 77, 10
31, 42, 19
32, 90, 15
33, 58, 11
34, 39, 7
35, 84, 11
35, 39, 13
36, 82, 19
36, 94, 19
36, 97, 17
37, 38, 9
37, 100, 13
39, 68, 8
40, 62, 6
40, 96, 1
40, 53, 1
41, 55, 14
41, 79, 13
42, 65, 8
42, 89, 12
43, 45, 15
44, 97, 11
47, 83, 8
47, 63, 17
47, 75, 1
47, 100, 9
47, 76, 11
48, 88, 9
48, 57, 15
49, 64, 17
49, 51, 13
49, 88, 9
50, 83, 10
51, 63, 16
51, 59, 20
52, 70, 16
53, 58, 12
54, 98, 14
54, 72, 9
54, 83, 6
54, 86, 12
55, 85, 1
55, 78, 12
56, 66, 16
56, 61, 5
56, 82, 18
57, 71, 3
57, 84, 14
57, 72, 5
57, 69, 3
59, 90, 9
59, 62, 18
61, 79, 18
61, 93, 5
63, 74, 3
67, 84, 11
68, 86, 13
69, 71, 20
70, 95, 3
71, 79, 18
71, 72, 15
71, 86, 16
72, 96, 8
74, 92, 1
75, 86, 6
76, 100, 14
77, 83, 15
81, 97, 11
82, 100, 10
85, 91, 2
87, 91, 10
89, 99, 15
95, 99, 10
97, 99, 20
98, 100, 20
