1, 41, 4
1, 36, 2
2, 21, 19
3, 4, 3
5, 38, 2
5, 10, 7
5, 6, 1
5, 12, 14
6, 44, 18
6, 22, 16
6, 47, 8
6, 39, 20
7, 35, 3
7, 9, 16
8, 10, 15
9, 41, 19
9, 42, 9
9, 19, 7
9, 15, 6
10, 22, 8
10, 46, 9
10, 28, 19
10, 48, 10
10, 12, 9
11, 40, 3
11, 30, 6
12, 13, 10
13, 47, 18
13, 35, 1
13, 21, 1
13, 38, 1
14, 46, 4
14, 47, 1
15, 26, 19
15, 41, 13
16, 23, 7
16, 41, 11
16, 49, 2
17, 33, 6
17, 32, 2
18, 19, 10
18, 46, 9
19, 34, 1
19, 25, 17
19, 39, 4
20, 46, 1
21, 29, 9
23, 38, 19
24, 31, 19
25, 47, 1
25, 43, 1
25, 48, 7
26, 32, 14
27, 37, 8
28, 33, 15
29, 45, 7
30, 49, 4
30, 32, 13
31, 42, 14
33, 45, 10
38, 46, 17
41, 48, 9
42, 50, 4
43, 45, 9
47, 48, 5
