1, 10, 11
1, 29, 6
2, 41, 11
2, 36, 5
2, 24, 19
2, 43, 18
3, 41, 3
3, 19, 15
4, 46, 17
4, 44, 10
5, 10, 14
6, 24, 19
6, 45, 15
6, 23, 15
7, 16, 19
7, 11, 17
7, 13, 14
7, 10, 14
8, 24, 12
8, 11, 8
8, 25, 13
9, 19, 12
9, 48, 14
10, 32, 18
10, 18, 7
11, 38, 14
11, 47, 13
12, 37, 7
12, 35, 19
14, 27, 12
14, 18, 19
14, 50, 7
14, 29, 4
14, 19, 6
15, 33, 12
15, 18, 3
16, 22, 8
16, 36, 4
16, 27, 2
17, 31, 14
18, 24, 15
18, 26, 1
18, 43, 7
18, 45, 14
19, 37, 6
19, 50, 12
20, 40, 14
20, 36, 18
21, 24, 8
21, 49, 4
24, 39, 18
25, 26, 2
28, 30, 10
32, 42, 16
33, 37, 20
33, 42, 1
33, 47, 6
33, 36, 2
34, 46, 4
35, 50, 15
38, 46, 3
39, 43, 15
42, 45, 2
44, 47, 15
48, 50, 17
