1, 17, 4
2, 48, 1
2, 42, 11
2, 5, 2
3, 7, 10
4, 21, 13
5, 31, 13
5, 16, 11
5, 30, 14
6, 47, 4
6, 40, 18
7, 15, 18
7, 38, 11
8, 41, 8
8, 21, 11
8, 9, 18
9, 24, 5
10, 19, 12
10, 34, 17
11, 31, 11
12, 17, 19
12, 29, 14
12, 35, 7
13, 18, 10
14, 28, 9
14, 19, 14
14, 27, 7
14, 37, 16
16, 40, 17
16, 49, 13
17, 47, 9
18, 49, 7
19, 39, 13
19, 20, 20
19, 47, 16
20, 45, 4
22, 36, 5
22, 34, 4
23, 49, 6
25, 36, 6
26, 36, 10
27, 32, 8
27, 37, 13
27, 41, 12
28, 50, 16
28, 43, 4
29, 47, 8
30, 48, 2
30, 44, 15
31, 42, 6
32, 41, 11
32, 50, 15
32, 40, 20
32, 45, 16
33, 46, 14
33, 45, 19
34, 49, 7
35, 44, 2
36, 50, 7
36, 41, 15
40, 41, 18
41, 50, 17
44, 45, 16
45, 50, 9
48, 50, 8
