1, 91, 11
2, 86, 15
2, 23, 12
2, 35, 13
2, 56, 5
3, 58, 12
4, 24, 8
4, 35, 12
5, 20, 8
6, 77, 1
6, 8, 13
6, 26, 17
6, 98, 20
6, 73, 1
7, 24, 18
7, 39, 10
8, 43, 5
8, 44, 20
8, 25, 5
8, 62, 1
8, 47, 10
8, 71, 2
9, 33, 10
10, 88, 16
10, 14, 18
10, 59, 18
10, 11, 17
10, 57, 9
11, 48, 19
11, 19, 14
11, 90, 3
12, 83, 2
12, 91, 16
13, 63, 7
13, 66, 14
13, 77, 10
13, 100, 11
14, 22, 18
14, 54, 19
14, 82, 11
14, 87, 7
15, 82, 2
15, 36, 6
15, 65, 2
15, 45, 1
15, 75, 11
16, 62, 5
16, 36, 15
16, 41, 6
16, 49, 13
16, 87, 14
16, 51, 16
17, 57, 15
17, 55, 9
18, 70, 17
18, 77, 18
18, 74, 17
18, 25, 20
18, 68, 16
19, 59, 8
19, 74, 15
20, 100, 19
20, 45, 15
20, 66, 1
20, 58, 18
20, 80, 19
20, 93, 10
21, 78, 6
21, 91, 10
21, 72, 13
22, 50, 19
22, 83, 12
23, 71, 11
23, 80, 20
23, 90, 14
24, 37, 13
24, 97, 10
25, 40, 20
25, 37, 2
25, 78, 5
26, 91, 18
26, 30, 15
26, 62, 19
26, 73, 12
27, 44, 13
28, 54, 8
28, 33, 20
28, 71, 7
28, 56, 15
29, 62, 7
29, 84, 16
30, 77, 3
30, 38, 12
31, 87, 12
31, 71, 20
32, 56, 14
33, 65, 16
34, 58, 18
35, 80, 18
35, 62, 3
35, 95, 19
36, 89, 1
36, 51, 8
36, 53, 12
37, 51, 2
38, 74, 13
38, 60, 18
38, 79, 6
38, 66, 8
38, 83, 4
39, 55, 8
39, 65, 1
40, 89, 10
40, 100, 8
41, 72, 7
41, 61, 6
42, 92, 14
42, 46, 15
43, 61, 1
44, 53, 7
48, 56, 16
49, 94, 16
49, 69, 20
50, 95, 14
50, 74, 20
52, 70, 2
53, 100, 6
53, 62, 1
54, 88, 16
54, 90, 10
54, 85, 13
56, 63, 5
56, 96, 20
56, 66, 14
57, 99, 2
57, 74, 2
57, 66, 18
58, 97, 19
58, 85, 5
59, 88, 3
59, 75, 8
60, 67, 12
61, 71, 17
63, 100, 8
63, 84, 16
63, 73, 16
64, 68, 18
64, 76, 14
64, 83, 10
65, 88, 2
66, 81, 10
70, 76, 3
70, 83, 1
70, 100, 6
71, 100, 20
72, 75, 2
73, 80, 15
75, 100, 18
76, 87, 19
77, 79, 20
77, 78, 7
78, 79, 2
78, 98, 2
78, 100, 2
79, 81, 9
84, 90, 4
85, 97, 10
86, 91, 2
87, 91, 15
95, 99, 12
