1, 25, 7
1, 17, 8
2, 11, 19
3, 31, 19
4, 50, 3
4, 29, 8
4, 47, 18
4, 22, 20
5, 34, 9
5, 41, 15
5, 12, 4
6, 36, 11
7, 34, 18
7, 13, 16
7, 42, 11
8, 36, 20
8, 32, 20
9, 50, 12
9, 15, 16
9, 12, 13
9, 36, 12
10, 44, 9
10, 28, 12
10, 33, 20
11, 42, 8
11, 37, 19
11, 36, 9
12, 44, 11
13, 21, 15
13, 27, 16
14, 40, 1
14, 24, 6
14, 44, 6
14, 45, 13
15, 34, 9
15, 48, 18
16, 38, 11
17, 48, 5
17, 26, 11
18, 49, 17
19, 29, 1
20, 46, 4
20, 30, 6
20, 36, 19
21, 30, 15
21, 39, 16
22, 24, 16
22, 42, 20
22, 25, 2
23, 25, 5
24, 45, 15
25, 40, 12
27, 50, 17
29, 40, 10
31, 38, 13
31, 44, 10
33, 45, 10
33, 44, 15
35, 41, 5
37, 48, 11
38, 40, 16
39, 49, 16
40, 50, 19
42, 43, 3
43, 47, 5
