1, 53, 9
1, 42, 9
2, 91, 4
2, 42, 13
3, 81, 20
3, 35, 2
3, 55, 8
4, 26, 8
4, 84, 6
5, 19, 17
5, 8, 3
5, 39, 2
5, 46, 14
6, 83, 16
7, 36, 4
7, 31, 4
7, 37, 14
7, 15, 6
8, 24, 15
8, 43, 13
9, 77, 9
9, 37, 14
9, 75, 17
10, 56, 19
10, 18, 9
10, 66, 5
11, 12, 18
11, 76, 13
11, 24, 15
11, 71, 1
11, 38, 14
11, 36, 12
12, 57, 15
12, 56, 4
13, 70, 8
13, 23, 8
14, 79, 15
14, 59, 16
15, 98, 7
16, 40, 3
16, 83, 6
17, 37, 16
18, 30, 13
18, 42, 18
18, 19, 16
18, 81, 12
18, 76, 1
18, 68, 6
18, 26, 17
18, 67, 16
18, 24, 6
19, 29, 1
19, 30, 20
20, 97, 8
21, 68, 15
22, 100, 18
23, 36, 3
23, 65, 17
23, 96, 16
24, 84, 9
25, 93, 15
25, 40, 15
25, 97, 17
25, 72, 18
26, 74, 13
26, 31, 17
26, 57, 17
27, 39, 12
27, 32, 10
28, 30, 11
29, 68, 2
29, 69, 12
30, 44, 16
30, 84, 14
30, 33, 15
31, 35, 4
32, 95, 13
32, 50, 2
33, 71, 12
33, 91, 5
34, 80, 16
34, 40, 6
35, 88, 17
35, 84, 11
35, 56, 10
36, 38, 5
36, 53, 20
37, 43, 5
37, 71, 15
37, 79, 11
37, 67, 3
38, 83, 18
38, 78, 20
38, 87, 20
39, 59, 6
40, 64, 15
40, 93, 4
41, 69, 1
41, 96, 12
41, 92, 2
41, 97, 17
42, 62, 13
42, 95, 12
43, 79, 6
43, 85, 19
45, 78, 4
45, 93, 7
46, 76, 16
46, 93, 16
46, 99, 1
46, 66, 17
47, 52, 15
47, 54, 4
47, 49, 15
47, 97, 7
47, 80, 1
47, 60, 17
48, 50, 9
48, 60, 20
48, 53, 3
49, 78, 3
49, 88, 4
49, 61, 17
50, 55, 9
51, 57, 4
51, 85, 5
52, 91, 10
52, 95, 7
53, 90, 17
53, 64, 16
54, 75, 11
55, 77, 3
55, 67, 3
56, 64, 20
56, 72, 6
56, 82, 19
57, 82, 16
57, 90, 5
58, 97, 17
58, 91, 15
58, 60, 15
59, 98, 18
59, 66, 11
60, 81, 3
62, 99, 17
62, 73, 10
63, 70, 17
65, 94, 8
65, 78, 14
65, 82, 1
66, 99, 3
66, 92, 18
67, 89, 20
68, 80, 17
70, 81, 15
70, 93, 3
71, 97, 20
71, 100, 12
72, 91, 1
74, 95, 11
79, 83, 15
80, 90, 14
81, 100, 7
82, 98, 3
82, 84, 10
83, 100, 2
86, 90, 3
88, 98, 11
90, 95, 8
96, 98, 15
