1, 28, 1
1, 9, 20
1, 85, 11
2, 20, 4
2, 4, 7
2, 17, 15
3, 84, 11
3, 60, 12
3, 42, 11
3, 25, 17
3, 99, 14
3, 86, 20
4, 64, 3
4, 15, 6
5, 42, 19
5, 47, 2
5, 22, 17
6, 43, 1
6, 29, 12
6, 47, 8
6, 12, 14
7, 35, 12
8, 43, 11
8, 81, 8
9, 53, 13
9, 66, 15
10, 81, 18
10, 90, 19
10, 28, 6
11, 64, 6
11, 74, 2
12, 78, 9
12, 84, 18
12, 94, 20
12, 90, 10
13, 15, 8
13, 91, 6
14, 96, 12
14, 16, 5
15, 61, 13
15, 23, 6
16, 28, 1
16, 44, 10
16, 65, 16
17, 67, 3
17, 25, 11
18, 64, 17
18, 68, 11
18, 29, 12
19, 87, 8
19, 21, 13
20, 64, 12
20, 51, 18
21, 94, 14
21, 25, 4
21, 62, 16
22, 72, 20
22, 78, 5
23, 63, 14
23, 94, 17
23, 64, 13
24, 25, 10
24, 98, 17
24, 42, 9
24, 75, 7
24, 27, 1
25, 58, 8
26, 27, 6
26, 42, 6
27, 34, 19
28, 44, 6
28, 91, 12
28, 37, 4
28, 56, 6
29, 53, 13
29, 98, 1
29, 64, 1
29, 42, 4
29, 55, 19
30, 62, 11
30, 48, 13
30, 89, 10
30, 91, 19
30, 32, 1
31, 98, 15
32, 100, 13
32, 77, 7
32, 97, 10
32, 39, 12
33, 40, 11
33, 54, 6
34, 50, 16
34, 91, 13
34, 80, 16
35, 51, 12
35, 99, 12
35, 98, 3
35, 77, 6
35, 64, 7
35, 54, 18
36, 88, 12
37, 62, 9
38, 60, 17
39, 85, 16
41, 89, 5
42, 52, 1
42, 45, 10
42, 93, 12
43, 86, 11
43, 98, 14
44, 48, 6
44, 79, 1
44, 58, 11
45, 82, 3
46, 70, 11
47, 74, 10
48, 63, 16
48, 73, 11
49, 58, 19
49, 61, 17
51, 94, 12
51, 73, 16
54, 58, 12
54, 63, 12
54, 67, 17
56, 64, 5
57, 86, 14
57, 78, 17
58, 72, 2
58, 67, 20
58, 77, 8
58, 62, 16
58, 64, 11
59, 98, 11
59, 93, 4
59, 79, 15
60, 68, 7
60, 62, 13
60, 93, 14
60, 86, 17
60, 67, 19
63, 70, 7
65, 68, 15
65, 100, 20
65, 98, 1
65, 70, 1
65, 81, 12
66, 86, 3
67, 83, 18
67, 91, 19
67, 68, 9
69, 96, 7
69, 97, 12
70, 80, 8
70, 95, 2
71, 92, 2
73, 96, 17
73, 80, 12
73, 78, 3
74, 89, 10
75, 98, 6
76, 88, 2
76, 81, 4
77, 83, 13
79, 89, 18
79, 88, 7
83, 85, 1
86, 96, 14
92, 100, 9
95, 97, 2
