1, 34, 7
1, 49, 1
1, 10, 17
2, 49, 10
2, 97, 1
2, 43, 13
2, 92, 2
2, 79, 5
3, 42, 7
3, 7, 4
3, 58, 6
4, 66, 14
4, 82, 16
4, 35, 13
4, 72, 16
4, 90, 13
4, 14, 11
5, 96, 17
5, 21, 2
5, 53, 1
5, 47, 19
5, 33, 17
5, 88, 16
6, 95, 19
6, 79, 6
6, 32, 3
6, 99, 1
7, 74, 3
7, 19, 7
8, 88, 11
8, 30, 10
9, 30, 7
9, 77, 11
10, 97, 15
10, 93, 13
10, 68, 4
11, 94, 18
11, 22, 11
11, 91, 11
12, 28, 18
12, 65, 9
12, 83, 2
12, 16, 18
12, 62, 4
12, 53, 4
13, 64, 16
13, 19, 3
13, 39, 2
13, 70, 17
13, 69, 15
14, 21, 14
14, 26, 20
15, 92, 6
15, 31, 7
15, 69, 13
15, 58, 12
16, 94, 10
16, 67, 14
17, 21, 14
17, 25, 13
18, 46, 7
18, 100, 7
18, 36, 10
19, 51, 13
19, 87, 15
19, 82, 4
19, 95, 4
20, 98, 6
21, 32, 4
21, 71, 7
22, 100, 17
22, 61, 16
23, 53, 14
23, 83, 8
24, 79, 1
24, 80, 12
25, 91, 16
25, 37, 4
26, 56, 13
27, 42, 16
27, 74, 1
27, 93, 4
28, 81, 11
29, 43, 2
29, 70, 15
29, 72, 19
30, 54, 15
30, 39, 20
32, 92, 4
32, 36, 19
32, 66, 15
32, 38, 14
32, 76, 3
33, 38, 9
33, 79, 19
33, 72, 11
33, 50, 3
33, 59, 10
34, 37, 9
35, 96, 16
36, 53, 12
36, 94, 9
36, 75, 2
36, 86, 4
36, 77, 3
37, 72, 9
38, 39, 1
38, 78, 13
38, 53, 19
38, 74, 4
39, 92, 10
40, 90, 13
40, 44, 18
41, 64, 15
41, 97, 8
41, 79, 5
44, 95, 11
44, 49, 10
45, 92, 15
45, 88, 10
45, 68, 4
46, 64, 17
46, 95, 19
46, 88, 16
47, 57, 9
47, 100, 17
48, 60, 15
48, 82, 5
48, 71, 1
48, 67, 2
48, 69, 8
49, 75, 14
49, 89, 19
50, 70, 17
50, 88, 12
50, 67, 1
50, 98, 12
51, 79, 10
51, 92, 2
51, 86, 8
52, 83, 9
53, 88, 17
54, 77, 10
55, 85, 11
56, 83, 3
57, 83, 20
58, 76, 16
60, 62, 10
62, 82, 1
63, 84, 7
67, 92, 3
67, 74, 15
68, 72, 6
68, 74, 17
69, 79, 4
70, 78, 5
72, 75, 9
73, 88, 11
73, 80, 16
77, 99, 10
78, 79, 4
79, 89, 11
79, 94, 2
79, 87, 5
80, 100, 2
83, 92, 3
85, 87, 11
85, 86, 12
90, 91, 2
94, 100, 6
