1, 50, 1
1, 10, 2
1, 9, 6
1, 4, 20
2, 6, 6
3, 22, 20
4, 13, 18
4, 21, 14
4, 48, 11
5, 10, 16
5, 36, 12
5, 41, 6
6, 7, 14
6, 19, 4
7, 32, 9
8, 23, 1
8, 43, 20
9, 12, 12
9, 27, 15
10, 14, 5
10, 18, 19
10, 34, 9
10, 31, 10
11, 22, 9
11, 36, 7
11, 30, 6
11, 34, 10
11, 40, 13
12, 26, 19
12, 39, 19
12, 37, 6
12, 38, 20
12, 28, 19
13, 25, 13
15, 49, 8
16, 34, 4
16, 46, 9
17, 49, 2
18, 39, 18
19, 40, 8
20, 39, 11
21, 22, 14
22, 28, 20
23, 31, 6
24, 45, 2
24, 29, 9
26, 28, 10
26, 49, 9
27, 50, 9
29, 31, 6
29, 36, 12
30, 43, 19
32, 33, 19
34, 48, 3
34, 41, 16
35, 50, 7
37, 42, 6
37, 38, 13
39, 41, 10
39, 49, 5
40, 43, 5
41, 48, 18
42, 47, 12
42, 44, 4
45, 47, 11
