1, 57, 17
1, 11, 6
1, 84, 7
1, 39, 9
2, 10, 14
2, 35, 18
2, 92, 15
2, 63, 3
2, 66, 7
2, 76, 11
3, 76, 6
3, 39, 20
4, 62, 5
4, 46, 11
4, 19, 12
4, 29, 13
5, 79, 9
6, 76, 11
6, 22, 5
7, 97, 17
7, 38, 4
7, 22, 4
7, 98, 15
8, 47, 10
8, 24, 18
8, 65, 15
8, 71, 6
9, 58, 19
9, 73, 9
10, 16, 16
11, 19, 4
11, 42, 15
12, 22, 13
12, 65, 6
13, 56, 6
13, 35, 4
13, 33, 12
14, 80, 12
15, 59, 18
15, 77, 3
15, 24, 10
15, 90, 18
15, 80, 2
15, 18, 8
16, 81, 3
16, 84, 3
16, 89, 10
16, 73, 11
17, 85, 7
17, 99, 17
18, 95, 8
18, 83, 2
18, 70, 11
18, 82, 20
19, 100, 18
19, 88, 15
20, 21, 2
21, 22, 8
21, 30, 6
21, 93, 15
22, 37, 15
23, 85, 12
23, 89, 10
24, 29, 9
24, 46, 8
24, 47, 13
25, 82, 19
26, 29, 14
26, 98, 18
27, 80, 16
28, 94, 4
28, 76, 20
28, 49, 10
28, 69, 11
30, 72, 5
30, 79, 19
30, 99, 13
31, 50, 8
31, 77, 17
31, 81, 17
32, 81, 10
32, 86, 10
32, 60, 4
33, 48, 19
33, 40, 14
34, 51, 7
34, 78, 5
34, 35, 18
34, 68, 6
35, 79, 10
35, 65, 1
35, 100, 14
36, 75, 17
36, 51, 13
36, 95, 12
37, 97, 18
37, 50, 11
37, 57, 7
38, 58, 2
38, 55, 12
39, 77, 4
40, 75, 18
41, 63, 2
41, 91, 8
42, 75, 10
42, 61, 20
42, 93, 9
42, 67, 2
43, 90, 20
43, 78, 18
43, 79, 6
43, 45, 19
43, 63, 19
43, 86, 4
44, 52, 4
44, 98, 18
44, 92, 5
45, 83, 2
46, 71, 12
46, 53, 10
46, 54, 10
47, 59, 19
48, 53, 15
48, 68, 3
49, 75, 6
50, 95, 5
50, 51, 15
50, 88, 12
51, 89, 3
51, 53, 20
53, 85, 15
54, 77, 1
54, 57, 6
54, 84, 16
54, 72, 7
55, 87, 17
55, 81, 10
55, 62, 6
57, 85, 14
58, 90, 17
59, 72, 1
59, 89, 5
59, 93, 16
60, 73, 7
61, 64, 12
61, 96, 4
63, 76, 1
64, 99, 5
64, 65, 16
65, 80, 17
65, 93, 5
66, 100, 7
67, 74, 6
67, 91, 4
68, 74, 11
71, 76, 13
72, 100, 16
72, 90, 2
74, 100, 3
75, 88, 18
75, 99, 10
76, 92, 3
77, 93, 17
77, 96, 11
80, 94, 6
82, 93, 2
83, 91, 3
84, 96, 3
85, 91, 4
88, 89, 18
