1, 36, 17
1, 31, 17
1, 34, 12
2, 18, 20
3, 15, 16
3, 29, 16
4, 25, 11
4, 13, 17
5, 47, 13
6, 30, 6
6, 40, 5
7, 23, 14
7, 20, 3
7, 14, 18
8, 27, 13
8, 16, 2
8, 36, 20
8, 47, 9
9, 31, 6
9, 25, 20
9, 17, 8
10, 24, 2
11, 43, 2
11, 50, 1
12, 14, 7
12, 22, 20
14, 17, 3
14, 39, 20
15, 28, 6
15, 21, 20
15, 19, 10
15, 47, 14
15, 34, 9
16, 50, 3
16, 29, 2
17, 39, 17
17, 34, 12
18, 28, 11
18, 45, 20
18, 31, 16
20, 46, 18
21, 32, 7
22, 27, 1
22, 41, 7
22, 26, 13
24, 30, 9
27, 30, 1
27, 36, 10
28, 44, 16
28, 42, 4
29, 33, 18
32, 40, 18
33, 41, 19
33, 45, 20
33, 50, 8
34, 47, 16
34, 36, 3
35, 40, 15
36, 38, 6
37, 39, 18
37, 48, 7
40, 50, 10
42, 49, 12
42, 50, 6
46, 48, 3
