1, 74, 10
1, 5, 6
1, 93, 3
2, 42, 4
3, 65, 11
4, 88, 19
4, 33, 6
6, 98, 3
6, 47, 11
6, 45, 17
6, 96, 1
6, 46, 17
6, 70, 19
6, 44, 1
6, 99, 12
6, 21, 12
6, 58, 1
7, 18, 19
7, 100, 4
7, 81, 2
7, 52, 19
7, 76, 17
8, 48, 18
8, 38, 11
8, 12, 17
9, 39, 6
9, 17, 1
9, 47, 1
9, 38, 1
10, 48, 15
10, 96, 3
10, 42, 6
10, 50, 4
10, 97, 7
11, 43, 5
11, 53, 8
11, 34, 13
11, 31, 6
13, 84, 10
13, 46, 20
13, 54, 4
13, 76, 9
13, 65, 20
13, 81, 2
14, 29, 1
15, 29, 14
15, 31, 6
15, 22, 13
16, 56, 13
16, 29, 6
17, 68, 7
17, 85, 9
17, 66, 7
18, 23, 1
18, 28, 18
19, 87, 13
19, 57, 5
19, 46, 14
19, 50, 7
20, 57, 7
20, 59, 1
20, 24, 6
21, 67, 16
21, 54, 13
21, 81, 9
21, 23, 1
22, 26, 11
22, 70, 3
22, 94, 8
23, 75, 13
23, 54, 3
23, 35, 1
23, 83, 11
24, 64, 1
25, 46, 18
25, 93, 20
25, 85, 11
26, 27, 16
26, 46, 11
27, 55, 4
27, 34, 19
27, 97, 19
27, 60, 4
28, 44, 18
28, 59, 14
28, 80, 4
29, 73, 3
29, 96, 4
29, 83, 17
29, 32, 2
30, 68, 8
30, 96, 12
31, 82, 11
32, 82, 4
32, 93, 6
32, 72, 19
33, 77, 14
34, 87, 14
34, 60, 17
35, 84, 17
36, 82, 5
36, 43, 4
36, 40, 14
36, 92, 7
36, 39, 18
37, 54, 17
37, 52, 18
37, 57, 13
38, 100, 10
38, 70, 20
38, 62, 6
39, 45, 2
39, 86, 12
40, 89, 3
40, 96, 15
40, 91, 18
41, 43, 8
41, 60, 10
42, 53, 16
43, 84, 16
46, 97, 3
47, 97, 7
49, 59, 6
50, 59, 10
50, 99, 17
50, 68, 13
51, 92, 12
54, 85, 11
54, 65, 4
54, 95, 9
54, 82, 15
55, 65, 11
55, 88, 20
57, 91, 7
58, 95, 8
58, 80, 4
60, 87, 9
61, 84, 10
61, 90, 9
61, 71, 1
62, 96, 4
62, 97, 9
63, 73, 3
63, 96, 13
64, 73, 2
64, 72, 18
66, 82, 7
66, 90, 6
68, 71, 17
69, 80, 8
70, 81, 2
70, 82, 13
70, 87, 1
71, 89, 18
72, 96, 13
73, 84, 5
74, 87, 20
74, 85, 5
74, 92, 12
76, 79, 3
78, 86, 3
81, 87, 6
81, 88, 10
81, 86, 1
82, 88, 16
85, 98, 7
87, 93, 6
91, 92, 20
93, 98, 2
95, 97, 11
