1, 46, 14
1, 10, 14
1, 86, 7
1, 30, 10
1, 61, 17
2, 77, 7
2, 14, 8
2, 35, 17
2, 48, 6
2, 17, 15
3, 46, 6
3, 27, 6
3, 61, 14
3, 50, 9
4, 99, 20
4, 44, 6
4, 56, 8
5, 69, 8
5, 15, 15
5, 33, 11
6, 50, 9
6, 82, 18
6, 62, 14
6, 14, 10
6, 15, 7
6, 47, 15
7, 69, 13
7, 13, 19
7, 29, 18
8, 87, 19
9, 36, 19
10, 90, 3
10, 66, 14
10, 94, 1
10, 28, 8
10, 63, 17
11, 93, 20
11, 53, 12
12, 68, 1
13, 16, 7
13, 30, 8
14, 42, 16
16, 65, 6
16, 59, 5
17, 49, 11
17, 98, 14
18, 73, 11
18, 84, 19
18, 21, 12
18, 45, 13
19, 99, 14
19, 28, 9
20, 33, 16
20, 78, 20
20, 64, 6
20, 34, 2
20, 28, 13
21, 26, 16
21, 96, 3
22, 37, 3
22, 23, 14
23, 82, 1
23, 33, 1
23, 94, 4
24, 60, 1
24, 84, 3
24, 27, 14
25, 95, 1
26, 59, 10
26, 29, 8
26, 48, 2
27, 81, 6
27, 51, 20
27, 83, 6
27, 55, 1
28, 87, 2
28, 45, 1
28, 34, 3
28, 41, 13
28, 63, 10
28, 78, 3
30, 79, 14
31, 68, 18
31, 59, 8
31, 38, 4
32, 51, 19
33, 62, 13
33, 57, 10
33, 55, 14
33, 70, 9
34, 83, 3
35, 55, 15
35, 63, 4
36, 77, 15
37, 81, 9
37, 52, 9
37, 57, 19
37, 72, 20
37, 68, 10
38, 95, 20
38, 91, 5
38, 87, 8
39, 67, 18
40, 83, 15
40, 53, 17
40, 71, 2
41, 70, 4
41, 45, 20
41, 53, 15
41, 68, 12
42, 98, 1
42, 78, 4
42, 57, 4
43, 86, 14
44, 67, 5
44, 98, 8
45, 100, 20
45, 54, 11
45, 62, 11
46, 66, 1
46, 61, 1
46, 69, 13
46, 99, 11
46, 67, 8
46, 50, 16
47, 77, 4
49, 83, 8
49, 50, 2
49, 53, 16
50, 68, 3
50, 75, 19
51, 97, 18
52, 57, 1
54, 74, 13
54, 84, 1
54, 68, 19
54, 98, 20
55, 98, 18
55, 99, 2
58, 88, 12
58, 82, 2
58, 74, 8
58, 92, 10
59, 76, 8
59, 88, 9
60, 77, 19
62, 66, 16
65, 89, 8
65, 81, 17
65, 92, 10
69, 80, 14
70, 85, 4
72, 73, 5
72, 88, 18
73, 88, 5
73, 91, 13
74, 98, 5
75, 96, 1
76, 86, 2
76, 100, 18
76, 98, 5
77, 97, 14
77, 83, 4
78, 81, 7
80, 96, 20
82, 86, 5
85, 91, 17
87, 90, 16
92, 95, 4
92, 97, 2
