1, 17, 1
1, 8, 2
1, 20, 19
1, 16, 13
2, 39, 10
2, 27, 19
2, 8, 9
3, 39, 7
3, 12, 3
4, 18, 8
4, 14, 14
4, 39, 16
4, 45, 8
4, 38, 3
5, 31, 15
5, 22, 17
6, 16, 12
7, 38, 3
7, 35, 18
8, 37, 14
8, 19, 1
8, 47, 8
9, 11, 3
9, 33, 8
10, 50, 2
10, 44, 6
10, 19, 15
11, 25, 5
12, 38, 20
12, 23, 1
12, 13, 16
13, 32, 5
14, 34, 3
14, 17, 16
14, 30, 11
15, 22, 16
15, 43, 6
16, 44, 12
16, 20, 7
18, 32, 12
19, 46, 7
21, 28, 19
21, 35, 11
24, 40, 6
24, 46, 6
25, 34, 8
25, 44, 11
26, 39, 9
26, 47, 15
26, 40, 11
27, 36, 16
29, 46, 6
30, 36, 6
30, 42, 3
35, 36, 9
35, 43, 12
36, 47, 13
37, 44, 14
39, 47, 12
40, 49, 8
41, 44, 4
44, 45, 3
44, 48, 6
45, 50, 15
45, 47, 15
